Customer_ID,Order_ID,Product_ID,Store_ID,Customer_Name,Age,Gender,Phone,Email,City,State,Pincode,Address,Product_Name,Category,Brand,Size,Color,Material,Order_Date,Quantity,Price_Per_Unit,Discount,Total_Price,GST,Payment_Method,Transaction_ID,Shipping_Provider,Shipping_Cost,Delivery_Status,Estimated_Delivery,Actual_Delivery,Store_City,Store_State,Return_Status,Review_Rating,Customer_Loyalty,Referred_By
9fe864c8,02e63fab-4,P9506,S4,Teerth Vasa,22,Male,+912932156858,anthonyparmer@example.net,Yamunanagar,Manipur,555902,"08, Brahmbhatt Nagar, Khammam 929232",Denim Jacket,Men,W,L,Black,Chiffon,2024-10-12,5,1829.68,0.08,8416.53,420.83,Credit Card,3b5af8cd-5e1,Shadowfax,67.28,Cancelled,2024-10-16,2024-10-16,Faridabad,Nagaland,Not Returned,3.5,Gold,
af847eb7,5416fa30-6,P8587,S4,Dhruv Gour,49,Male,+911655886557,baggarwal@example.net,Mau,Rajasthan,378760,"H.No. 55, De Chowk
Ramgarh 009564",Kurta,Women,Manyavar,M,Yellow,Georgette,2024-05-01,1,4052.66,0.26,2998.97,149.95,UPI,9a03d335-86e,Delhivery,149.82,Pending,2024-05-08,2024-05-07,Gandhinagar,Uttarakhand,Returned,1.9,Silver,
d9594272,aad080c1-8,P4437,S8,Vidhi Tiwari,42,Female,08854812831,gavin66@example.org,Kolkata,Sikkim,991833,"97
Korpal Zila
Korba 021439",Palazzo,Kids,Soch,S,Green,Chiffon,2025-03-14,2,4728.45,0.16,7943.8,397.19,Debit Card,aafd9c16-656,Shadowfax,142.85,In Transit,2025-03-20,2025-03-21,Jamshedpur,Karnataka,Not Returned,5.0,Gold,
42c09901,ae393ecf-4,P6808,S7,Advay Pingle,46,Other,02362035348,bchawla@example.com,Siwan,Sikkim,190802,"77, Murty Zila
Tirupati 321072",Peplum Top,Men,Biba,XXL,Blue,Chiffon,2025-02-02,1,3299.28,0.12,2903.37,145.17,Cash on Delivery,c4eb4a96-52a,India Post,116.19,Cancelled,2025-02-09,2025-02-07,Imphal,Sikkim,Not Returned,2.9,Silver,Nathaniel Ghose
733d8ee1,3905b53f-1,P4330,S4,Ekbal Subramanian,59,Other,+913630896391,unagi@example.com,Durgapur,Gujarat,117456,"50/568, Bumb Circle, Tumkur-276292",Blazer,Kids,Manyavar,L,Green,Linen,2025-02-19,5,2133.29,0.03,10346.46,517.32,Cash on Delivery,9576d3d5-445,Shadowfax,38.86,Cancelled,2025-02-24,2025-02-23,Rampur,Arunachal Pradesh,Returned,3.3,Silver,
79c4468f,7018c481-e,P7743,S1,Aditya Viswanathan,42,Male,1976905113,gadeanika@example.net,Bangalore,Arunachal Pradesh,303287,"192
Jaggi
Bhalswa Jahangir Pur-795336",Salwar,Women,Utsa,XXL,Blue,Linen,2024-06-15,3,4459.29,0.05,12708.98,635.45,Net Banking,6f542c8e-24a,Shadowfax,75.55,In Transit,2024-06-18,2024-06-19,Nagpur,Goa,Not Returned,4.8,Silver,
eeb58d0b,d30ccacb-d,P8374,S5,Madhav Trivedi,43,Male,9999592491,ishitamann@example.net,Bellary,Haryana,584100,"532
Garg Nagar
Karawal Nagar 542193",Flared Pants,Women,Manyavar,XXL,Maroon,Georgette,2024-12-29,2,1779.1,0.09,3237.96,161.9,UPI,20c054ec-5a9,BlueDart,82.52,In Transit,2025-01-05,2025-01-03,Bahraich,Manipur,Returned,4.6,Silver,
0109cca9,0db453b4-c,P9245,S2,Chaitanya Divan,22,Other,08803201494,nachikettella@example.net,Jodhpur,Uttarakhand,659674,"60
Bhavsar Nagar, Rewa 537364",Parka,Men,Utsa,XXL,Green,Silk,2024-08-14,2,1671.76,0.02,3276.65,163.83,UPI,1b133b02-df9,Ecom Express,129.41,Cancelled,2024-08-19,2024-08-19,Firozabad,Meghalaya,Returned,4.7,Gold,
227bc825,87ceb4cb-5,P1046,S2,Chasmum Bhalla,53,Male,+911489772663,qboase@example.net,Patiala,Bihar,848233,"H.No. 20, Choudhury Marg, Pallavaram-689272",Coat,Men,Manyavar,M,Maroon,Chiffon,2024-09-13,2,2137.81,0.29,3035.69,151.78,Cash on Delivery,ccf808ff-bb4,India Post,70.28,Delivered,2024-09-18,2024-09-17,Bikaner,Andhra Pradesh,Not Returned,2.6,Gold,
ec2dcdb3,59728a68-8,P8466,S10,Nihal Badal,48,Female,4778155131,kmukhopadhyay@example.org,Panihati,Nagaland,595850,"77/774
Kamdar Road, Nagaon 924498",Robe,Men,W,XS,Yellow,Georgette,2025-03-24,4,2405.39,0.25,7216.17,360.81,Cash on Delivery,786af284-e1d,India Post,101.31,Cancelled,2025-03-27,2025-03-26,Mehsana,Himachal Pradesh,Not Returned,1.4,Bronze,
c3eb67a6,f4e8c2fc-a,P6484,S1,Akshay Keer,61,Male,+911176422038,kvora@example.net,Davanagere,Rajasthan,476184,"69/375
Ram Marg, Aurangabad 477221",Peplum Top,Kids,FabIndia,S,White,Rayon,2024-07-11,1,2302.28,0.2,1841.82,92.09,UPI,ff126e84-5b9,India Post,43.74,In Transit,2024-07-18,2024-07-19,Faridabad,Andhra Pradesh,Not Returned,3.6,Silver,
ffb034f8,91a82b38-9,P9075,S9,Yutika Talwar,35,Other,04089864783,somishwar@example.com,Indore,Tripura,792795,"59/27
Babu, Hospet 514837",Churidar,Women,W,L,Yellow,Cotton,2025-01-04,3,2776.36,0.17,6913.14,345.66,Debit Card,fa3dd459-28c,Ecom Express,136.32,Delivered,2025-01-10,2025-01-08,Raichur,Meghalaya,Not Returned,1.3,Platinum,
77587665,d323f443-8,P3909,S2,Netra Prakash,20,Male,2996405276,mandaamaira@example.com,Bettiah,Uttar Pradesh,730429,"H.No. 758, Gala
Hospet-114577",Shawl,Men,Biba,L,Blue,Linen,2024-11-02,1,1108.05,0.06,1041.57,52.08,UPI,89124e47-345,India Post,58.68,In Transit,2024-11-09,2024-11-07,Aizawl,Meghalaya,Returned,3.7,Gold,
2f651b11,53108413-5,P3084,S5,Aarnav Buch,57,Male,04168123049,krishna41@example.com,Bhatpara,Arunachal Pradesh,603602,"62
Batta Ganj, Gulbarga 689655",Overcoat,Women,Biba,M,Green,Cotton,2025-03-08,4,1851.25,0.03,7182.85,359.14,Debit Card,85899f66-2d7,BlueDart,113.34,In Transit,2025-03-15,2025-03-14,Jaunpur,Kerala,Not Returned,2.1,Silver,
aa64780e,4fd09ace-9,P5093,S5,Ekaja Gopal,50,Female,8670666596,tsetty@example.org,Karimnagar,Punjab,265436,"H.No. 045, Mital Nagar, Bidar-079353",Flared Pants,Men,W,XXL,Red,Silk,2024-08-24,4,2343.2,0.28,6748.42,337.42,Credit Card,28bf2c0b-9e6,Delhivery,141.89,In Transit,2024-08-31,2024-08-31,Nandyal,Assam,Returned,2.2,Gold,
c899a1e0,636f27f5-d,P2118,S10,Sanaya Narasimhan,52,Female,00279008428,gagan24@example.net,Phagwara,Gujarat,627397,"70/413, Bir Nagar, Pimpri-Chinchwad 977039",Kurta,Men,FabIndia,L,Yellow,Georgette,2024-07-15,2,1540.11,0.0,3080.22,154.01,Net Banking,f8b10fb8-640,India Post,120.2,Delivered,2024-07-19,2024-07-20,Buxar,Odisha,Not Returned,3.3,Platinum,
27c1bc4c,54168184-f,P5172,S7,Keya Edwin,33,Other,3862897741,sanaya90@example.com,Mangalore,Tripura,764547,"17/39
Yohannan Zila
Saharsa 291594",Blouse,Kids,FabIndia,L,White,Georgette,2025-01-05,5,3487.77,0.2,13951.08,697.55,Debit Card,4917eda6-4dc,Delhivery,73.64,In Transit,2025-01-12,2025-01-11,Dhanbad,Karnataka,Returned,4.9,Gold,
2e73bfa2,03a84970-c,P9392,S10,Amrita Chokshi,50,Male,5759210044,pallaindira@example.org,Vellore,Uttarakhand,813908,"10/52, Dave Ganj, Pondicherry-399359",T-Shirts,Women,Manyavar,S,Blue,Silk,2025-02-12,4,1681.82,0.27,4910.91,245.55,UPI,f2d80b67-11c,India Post,38.32,In Transit,2025-02-15,2025-02-13,Jehanabad,Kerala,Returned,2.1,Platinum,
401730c5,70541bf9-f,P8632,S2,Charan Sem,20,Other,2805659620,kalamohanty@example.org,Haldia,Punjab,322016,"27/783
Sengupta Road
Kadapa-672406",Tops,Men,Manyavar,S,Blue,Chiffon,2024-05-22,4,1468.8,0.11,5228.93,261.45,Cash on Delivery,2b0e6239-add,Delhivery,61.14,In Transit,2024-05-25,2024-05-26,Durgapur,Haryana,Not Returned,1.2,Bronze,
ecbbc881,3b102109-c,P6191,S9,Jeremiah Kakar,25,Other,2695236294,mupadhyay@example.org,Mathura,Manipur,663076,"62/600
Wali
Suryapet 826354",Poncho,Men,Utsa,XXL,White,Silk,2024-05-06,3,3120.54,0.3,6553.13,327.66,Debit Card,b9398c6d-ea4,India Post,48.11,Delivered,2024-05-13,2024-05-11,Ichalkaranji,Meghalaya,Not Returned,1.6,Platinum,
99aa91a9,656919b0-3,P8699,S10,Advaith Gill,50,Other,9567120587,gaurangitank@example.com,South Dumdum,Haryana,645991,"77
Ramachandran Chowk
Tirunelveli-589194",Kaftan,Men,Biba,L,Maroon,Silk,2024-07-24,3,1642.47,0.23,3794.11,189.71,UPI,1cb7a49b-392,Delhivery,32.5,Delivered,2024-07-28,2024-07-29,Nadiad,Chhattisgarh,Returned,3.4,Silver,
74e88bed,0ab49ed5-f,P7058,S7,Urvashi Korpal,46,Female,07252546435,ria78@example.org,Raiganj,Jharkhand,996747,"47/01, Sha Chowk, Tenali 113630",Robe,Kids,Manyavar,M,Green,Rayon,2024-04-18,1,2480.1,0.29,1760.87,88.04,Credit Card,650f99f6-1e2,Shadowfax,74.78,Pending,2024-04-23,2024-04-21,Nagercoil,Odisha,Returned,4.5,Gold,
138d57f2,29119f40-9,P8835,S10,Kiaan Gade,38,Male,9964389884,yug96@example.org,Karawal Nagar,Bihar,798175,"41
Ratta Road
Guntakal-592088",Capes,Kids,Manyavar,XS,Yellow,Cotton,2025-02-07,1,3185.44,0.2,2548.35,127.42,UPI,5f64bac3-666,Delhivery,86.55,Pending,2025-02-10,2025-02-12,Uluberia,Andhra Pradesh,Returned,2.1,Silver,
5af06c23,0d6cef46-4,P6019,S1,Guneet Din,34,Other,8910866895,prasadekbal@example.net,Ratlam,Uttar Pradesh,433621,"H.No. 11, Rastogi Marg
Hubli–Dharwad-653301",Shirts,Men,FabIndia,XS,White,Cotton,2024-10-02,1,872.44,0.2,697.95,34.9,Net Banking,0a6d164d-65a,BlueDart,42.28,Cancelled,2024-10-06,2024-10-04,Shivpuri,Goa,Not Returned,4.9,Gold,
f2640902,2d925958-6,P8842,S2,Kamya Sane,43,Female,08256612486,samahemani@example.com,Meerut,Odisha,090264,"29, Balay Ganj, Ghaziabad-781841",Denim Jacket,Kids,W,M,Black,Georgette,2024-06-03,3,3389.41,0.29,7219.44,360.97,UPI,8d7f2118-467,Delhivery,37.64,Delivered,2024-06-10,2024-06-11,Raipur,Uttarakhand,Returned,4.3,Bronze,
63179355,f6958d19-d,P3765,S5,Vasana Srivastava,62,Female,+914330380475,bhanumatimohanty@example.net,Karawal Nagar,Maharashtra,557366,"12, Bhagat
Ramagundam-834882",Skirt,Men,Manyavar,S,Black,Cotton,2024-08-25,4,1393.1,0.3,3900.68,195.03,Net Banking,d182ecd4-c3e,Delhivery,42.27,Delivered,2024-08-31,2024-08-29,Dindigul,Nagaland,Not Returned,3.8,Bronze,
541a5a25,d5de2211-6,P2949,S9,Vasana Bhardwaj,65,Male,8165581430,amander@example.org,Thanjavur,Mizoram,905269,"08/85
Natarajan, Buxar-800585",Bomber Jacket,Men,W,M,Green,Rayon,2024-05-07,2,3312.15,0.0,6624.3,331.22,Debit Card,80ff9c59-eaf,Ecom Express,47.96,In Transit,2024-05-11,2024-05-09,Raipur,Tamil Nadu,Not Returned,2.6,Silver,
f712a6de,7aa1443b-9,P8163,S9,Sai Maharaj,44,Female,02939362692,prege@example.org,Karnal,Jharkhand,360444,"127, Madan Path, Dindigul 812132",Peplum Top,Women,Biba,L,Black,Georgette,2024-08-13,2,1036.18,0.14,1782.23,89.11,Net Banking,410c523a-ebc,Shadowfax,105.62,Pending,2024-08-16,2024-08-14,Bilaspur,Assam,Not Returned,3.2,Bronze,
f0d3fc8c,e4f456d7-f,P1950,S4,Arya Bora,57,Male,3645995632,maanavkulkarni@example.org,Howrah,Mizoram,163428,"82/162, Sagar Street, Saharsa 257095",Choli,Women,Soch,XL,Black,Cotton,2024-04-16,3,4406.47,0.3,9253.59,462.68,Net Banking,5a3a6d83-1fe,India Post,73.9,Pending,2024-04-22,2024-04-23,Pudukkottai,Maharashtra,Not Returned,2.7,Gold,
08f80ddc,15ba4df2-5,P7452,S10,Abha Ram,57,Other,07190212585,nicholas41@example.com,Bhalswa Jahangir Pur,Kerala,072339,"H.No. 30, Baria Nagar, Haridwar 050747",Shawl,Kids,Soch,L,Red,Silk,2025-02-25,3,1362.75,0.25,3066.19,153.31,Credit Card,fef354c7-f3d,Shadowfax,85.6,Pending,2025-03-02,2025-02-28,Ajmer,Uttarakhand,Returned,2.7,Platinum,
64cea29a,f2a5df64-2,P6367,S9,Widisha Nori,41,Female,6458424830,rkhatri@example.net,Shahjahanpur,Gujarat,303904,"H.No. 02
Pandey Path
Bijapur 087608",Poncho,Women,Soch,M,Red,Georgette,2024-07-21,4,4590.8,0.03,17812.3,890.62,Credit Card,325925d6-2c9,Shadowfax,90.31,Delivered,2024-07-27,2024-07-27,Burhanpur,Punjab,Not Returned,2.7,Bronze,
b715b979,bbd8e788-3,P3368,S1,Nirja Raj,33,Male,7194125731,bcontractor@example.org,Kottayam,Bihar,171032,"32/594
Mann
Kota 887300",Sweater,Men,Manyavar,XXL,Green,Linen,2024-12-14,2,1324.03,0.26,1959.56,97.98,Cash on Delivery,4d055a88-8ce,Delhivery,130.54,In Transit,2024-12-18,2024-12-18,Dehri,Telangana,Not Returned,2.8,Bronze,
e6b0b68b,a09eaa7c-a,P6282,S2,Manya Rajagopal,22,Male,06274221342,dwadhwa@example.com,Pudukkottai,Uttarakhand,945623,"H.No. 183, Khalsa Road
Pondicherry-493600",Dhoti,Men,W,XL,Black,Cotton,2025-01-30,5,1817.77,0.14,7816.41,390.82,Cash on Delivery,522c06c9-ec1,BlueDart,86.84,In Transit,2025-02-05,2025-02-07,New Delhi,Uttar Pradesh,Returned,3.1,Silver,
9f95ffeb,ece0b4a9-3,P4887,S9,Aishani Suri,27,Male,03694888455,naksh62@example.com,Dhanbad,Karnataka,340137,"17/69, Soni Road, Mysore 184406",Tunics,Men,FabIndia,XXL,Yellow,Silk,2024-08-15,3,3883.41,0.1,10485.21,524.26,Net Banking,fdd2a218-b76,Delhivery,139.04,Delivered,2024-08-22,2024-08-23,Suryapet,Andhra Pradesh,Returned,1.6,Silver,
c7370d36,30680cfd-4,P8353,S5,Falan Hegde,25,Other,7166351039,zbail@example.com,Jamshedpur,Odisha,443295,"48/632
Varughese Zila, Medininagar 612592",Blazer,Kids,Soch,XXL,Maroon,Silk,2025-03-10,5,2048.32,0.08,9422.27,471.11,UPI,46bd9ec1-1a7,BlueDart,97.26,In Transit,2025-03-15,2025-03-17,Pimpri-Chinchwad,West Bengal,Returned,4.5,Silver,
ad16493d,db23b985-6,P8038,S3,Yashodhara Ram,46,Other,+913590883224,sarkarshivani@example.com,Karaikudi,Nagaland,533067,"22, Zachariah Road, Cuttack 082368",Choli,Women,Biba,XXL,Black,Linen,2024-08-19,2,586.24,0.2,937.98,46.9,Debit Card,a24eabbb-654,Delhivery,81.35,Cancelled,2024-08-22,2024-08-21,Surat,Goa,Returned,3.0,Platinum,
6676706a,c1cc3cdd-0,P6496,S4,Dayita Dugar,42,Other,0375823421,bakhshiraja@example.net,Raiganj,Jharkhand,386443,"H.No. 28, Agate Zila
Ballia 779621",Dhoti,Women,FabIndia,XS,Blue,Rayon,2025-02-02,5,687.62,0.26,2544.19,127.21,UPI,d87db819-bf2,India Post,41.33,Cancelled,2025-02-06,2025-02-07,Orai,Karnataka,Returned,1.2,Bronze,
788d2bd8,9c81c7da-0,P4270,S2,Meera Raman,24,Female,5533523205,amritajhaveri@example.org,Raurkela Industrial Township,Himachal Pradesh,349600,"H.No. 758
Morar Chowk
Varanasi 541134",Suits,Women,W,XXL,Red,Rayon,2024-11-26,4,2885.14,0.08,10617.32,530.87,Credit Card,0f5ca534-ce1,India Post,71.9,In Transit,2024-12-02,2024-12-01,Rajkot,Rajasthan,Not Returned,1.1,Bronze,
3a2cc296,f41b932c-2,P2150,S4,Wyatt Shetty,29,Male,6517408941,vdalia@example.com,Ramgarh,Goa,602735,"75/91
Shah Street
Dhule 041673",Bomber Jacket,Men,Soch,S,Red,Chiffon,2024-07-13,4,3120.73,0.24,9487.02,474.35,Net Banking,d4034d13-46f,India Post,95.0,Delivered,2024-07-17,2024-07-19,Bettiah,Uttarakhand,Returned,3.2,Platinum,
84c46bc7,1570ad1e-b,P1158,S4,Yachana Konda,39,Male,+914566703895,waida18@example.net,Bhavnagar,Jharkhand,745597,"H.No. 789
Lata Chowk, Korba-981060",Coat,Men,W,L,Yellow,Cotton,2024-11-28,5,3959.17,0.02,19399.93,970.0,Net Banking,7662c70b-947,Ecom Express,117.12,Pending,2024-12-03,2024-12-05,Amaravati,Maharashtra,Returned,4.5,Bronze,
39d59d0b,68ed7298-1,P1698,S1,Geetika Kaul,54,Female,+915520763652,jhalak28@example.org,Haridwar,Jharkhand,459121,"68/145
Saran Street
Haldia 610442",Sweater,Women,Soch,L,Black,Silk,2024-05-30,1,1390.91,0.13,1210.09,60.5,Cash on Delivery,c2a9aa44-b64,Ecom Express,115.65,In Transit,2024-06-02,2024-06-02,Panihati,Jharkhand,Returned,3.5,Bronze,
bad80888,151ed54e-2,P3523,S6,Tejas Ganesh,23,Male,1940343574,ekavirchana@example.org,Udupi,Meghalaya,964398,"H.No. 32, Srinivas Road
Moradabad-333265",Shawl,Men,Manyavar,M,Black,Cotton,2024-07-04,2,2192.03,0.12,3857.97,192.9,Net Banking,67f2e040-4c5,Delhivery,38.65,Delivered,2024-07-10,2024-07-12,Kanpur,Kerala,Returned,2.3,Bronze,Idika Virk
954fd841,173edc92-8,P4421,S3,Lekha Chatterjee,33,Female,05672573055,nsaini@example.net,Bhalswa Jahangir Pur,Bihar,014604,"310, Tata Marg
Bahraich 690875",Tweed Coat,Women,Manyavar,XS,Maroon,Chiffon,2024-04-25,5,4080.24,0.2,16320.96,816.05,UPI,9f77bbc6-144,Ecom Express,139.97,Cancelled,2024-05-02,2024-05-04,Warangal,Chhattisgarh,Returned,2.2,Platinum,
6629abf2,250a03f2-a,P6264,S2,Lipika Bava,42,Female,8726221213,wridesh42@example.net,Pali,Gujarat,652988,"49/262
Gade Ganj
Gangtok-342125",Blouse,Kids,FabIndia,S,Red,Chiffon,2025-03-01,5,2035.52,0.13,8854.51,442.73,Cash on Delivery,4a87844d-0cf,Shadowfax,126.77,Delivered,2025-03-07,2025-03-09,Panipat,Uttarakhand,Returned,1.8,Silver,
80e2b915,e01c7e80-0,P6188,S3,Ira Babu,53,Female,01695754856,nkrishnan@example.net,Kishanganj,Nagaland,630495,"501, Kashyap Path, Ichalkaranji-176507",Crop Top,Kids,Utsa,S,White,Georgette,2025-02-23,5,2655.5,0.27,9692.57,484.63,Cash on Delivery,1e8d4ef4-49b,Delhivery,127.35,In Transit,2025-02-26,2025-02-27,Medininagar,Odisha,Returned,4.9,Gold,
de2cd10b,7f75e084-e,P4041,S1,Ishanvi Vasa,35,Female,+919353947625,zayyan91@example.com,Tirunelveli,Chhattisgarh,880716,"54/95
Saini Ganj
Karawal Nagar-276300",Culottes,Kids,FabIndia,XXL,Black,Georgette,2024-11-22,5,966.0,0.11,4298.7,214.94,Debit Card,568ab51d-ed9,Delhivery,118.31,Cancelled,2024-11-28,2024-11-29,Junagadh,Nagaland,Returned,2.6,Silver,
5bd247ff,4a192dc7-c,P5198,S5,Wridesh Pall,65,Other,+910832209286,gillindali@example.net,Shahjahanpur,Tamil Nadu,544276,"07
Walia Path, Nashik-310739",Sweater,Women,Manyavar,XXL,White,Chiffon,2024-09-01,2,1665.17,0.08,3063.91,153.2,Debit Card,acc05ad3-c96,Ecom Express,121.78,In Transit,2024-09-08,2024-09-07,Mahbubnagar,Sikkim,Not Returned,1.3,Silver,
7f954717,94c8c847-3,P4804,S3,Advay Borah,35,Other,05744655266,ranganathanpallavi@example.com,Mahbubnagar,Goa,517910,"H.No. 88, Varkey Nagar
Sikar-505168",Parka,Kids,Biba,S,Blue,Georgette,2024-12-01,2,651.33,0.05,1237.53,61.88,Net Banking,72899d5a-2e5,Ecom Express,67.31,In Transit,2024-12-04,2024-12-04,Solapur,Tamil Nadu,Returned,2.7,Bronze,
21a71dad,fb7231fb-1,P9195,S3,Triveni Sagar,26,Male,02861867575,regeanya@example.org,Miryalaguda,Rajasthan,310309,"15, De Chowk, Gorakhpur-566877",Bomber Jacket,Women,Soch,XS,Blue,Linen,2024-10-16,1,2463.28,0.04,2364.75,118.24,UPI,3d800c56-22c,BlueDart,130.17,Cancelled,2024-10-19,2024-10-21,Mysore,Telangana,Not Returned,4.4,Silver,
14dc48df,7a0c763e-5,P5844,S9,Urvashi Nagi,35,Other,+915810342203,kapoorgayathri@example.org,Karaikudi,Haryana,052684,"H.No. 19
Uppal Marg, Malegaon-342248",Capes,Kids,W,S,Black,Silk,2024-09-16,5,3479.8,0.22,13571.22,678.56,Credit Card,229ca0ca-f22,Ecom Express,32.27,Pending,2024-09-22,2024-09-23,Thanjavur,Tamil Nadu,Returned,2.3,Platinum,
ede89568,3fcf0696-b,P8598,S6,Pooja Thakur,62,Other,0158863434,zkothari@example.org,Thanjavur,Mizoram,183820,"052
Swamy Street
Haridwar 728574",Choli,Kids,FabIndia,S,Black,Chiffon,2024-04-24,1,3910.43,0.01,3871.33,193.57,Debit Card,1afb18ee-fbf,BlueDart,80.09,Cancelled,2024-04-30,2024-04-29,Kamarhati,Rajasthan,Not Returned,4.3,Platinum,
42e74526,3c56f6c9-3,P5342,S3,Siya Kibe,22,Male,+910445405440,henrypillay@example.com,Bilaspur,Madhya Pradesh,404148,"922
Modi Nagar
Karimnagar 205327",Culottes,Women,FabIndia,XXL,Green,Chiffon,2024-11-12,2,1388.11,0.24,2109.93,105.5,Debit Card,64678b9a-75a,Delhivery,121.32,Delivered,2024-11-19,2024-11-19,Baranagar,Sikkim,Returned,2.1,Platinum,
4929c07c,a7a01576-5,P5744,S3,Gavin Loke,47,Other,04243699802,rausarthak@example.com,Satna,Maharashtra,254196,"H.No. 74
Master Path
Jamshedpur-768639",Leather Jacket,Men,FabIndia,M,Maroon,Cotton,2024-09-04,1,2478.14,0.16,2081.64,104.08,Cash on Delivery,f90654a8-0f5,Shadowfax,52.23,Cancelled,2024-09-10,2024-09-11,Bhatpara,Maharashtra,Not Returned,2.5,Bronze,
8ee59b66,3d21706b-a,P7658,S10,Noah Koshy,40,Female,03161906656,amarasubramanian@example.com,Danapur,Punjab,374256,"H.No. 189
Lata Marg, Durg 216887",Coat,Women,Biba,L,Red,Chiffon,2024-11-07,4,4918.1,0.03,19082.23,954.11,Net Banking,f2aff03f-bad,Ecom Express,143.91,Pending,2024-11-11,2024-11-12,Bhubaneswar,Maharashtra,Not Returned,2.0,Silver,
e21a09b0,cf269df1-1,P2438,S10,Kiaan Khalsa,65,Male,+915261278557,owen00@example.com,Ahmedabad,Nagaland,496437,"38
Sarkar Zila
Tadepalligudem 348453",Wrap Dress,Kids,Utsa,XXL,Blue,Cotton,2024-08-31,5,1935.88,0.17,8033.9,401.69,UPI,7e733b36-200,Shadowfax,86.7,Cancelled,2024-09-04,2024-09-03,Ozhukarai,Assam,Returned,4.3,Silver,
ff1b5cd1,ed47ba5e-1,P5556,S2,Lopa Dhaliwal,49,Male,9395662111,nagarajanayaan@example.com,Haldia,Andhra Pradesh,566842,"H.No. 638, Bandi Street, Gopalpur 772144",Leather Jacket,Men,Manyavar,XL,Maroon,Chiffon,2025-02-20,1,1338.93,0.07,1245.2,62.26,Cash on Delivery,bfc8ad97-f69,India Post,136.13,Pending,2025-02-24,2025-02-25,Durgapur,Sikkim,Not Returned,1.9,Gold,
cae16cd0,32fd9676-5,P2787,S6,Omya Sangha,50,Other,06381523964,ibasak@example.com,Rajpur Sonarpur,Arunachal Pradesh,302598,"H.No. 31
Deol Path
Bidar-359584",Leather Jacket,Women,Manyavar,XS,Red,Linen,2024-04-07,4,1096.64,0.26,3246.05,162.3,Debit Card,279800b5-4be,Ecom Express,68.13,Delivered,2024-04-13,2024-04-12,Patiala,Goa,Not Returned,4.3,Silver,
7aa7150a,b4cc8065-a,P6143,S10,Faqid Sahni,32,Male,03276699818,dharkaran@example.net,Kota,Tripura,515760,"117, Thakkar Street, Bongaigaon 399058",Kaftan,Women,FabIndia,M,White,Georgette,2025-03-19,5,4806.16,0.16,20185.87,1009.29,Net Banking,2dbdee86-8e3,Ecom Express,48.05,Delivered,2025-03-26,2025-03-25,Satna,Nagaland,Not Returned,2.2,Platinum,
2d840879,891a75e8-a,P1093,S2,Wahab Seshadri,57,Male,8337736951,jai64@example.com,Patiala,Chhattisgarh,974619,"H.No. 62, Chauhan Ganj, Lucknow-155063",Kimono Robe,Women,Biba,XS,Blue,Linen,2024-07-07,5,2878.51,0.02,14104.7,705.24,Cash on Delivery,31271854-52d,Delhivery,83.43,In Transit,2024-07-13,2024-07-11,Mumbai,Punjab,Not Returned,1.4,Platinum,
b3e8bc03,ad50c7c2-f,P8188,S10,Orinder Prashad,62,Female,06548161284,arinahluwalia@example.org,Kurnool,Madhya Pradesh,495339,"19/998
Sastry Street
Udaipur-436807",Flared Pants,Kids,Soch,XL,White,Cotton,2024-07-06,5,4921.72,0.13,21409.48,1070.47,UPI,d75cccba-ef1,India Post,80.02,Pending,2024-07-10,2024-07-08,Danapur,Uttar Pradesh,Not Returned,4.1,Silver,
4b84be81,71e8b8b6-4,P9657,S2,Anamika Handa,45,Male,+910400427499,saumyakhosla@example.org,Hosur,Kerala,632054,"H.No. 90
Kannan Zila
Nizamabad-705156",Sari Gown,Women,W,XXL,Blue,Linen,2024-07-23,3,1875.04,0.3,3937.58,196.88,Cash on Delivery,1ce24916-c5d,Ecom Express,127.99,Cancelled,2024-07-28,2024-07-27,Indore,Kerala,Returned,4.7,Silver,
33b21624,8dded591-a,P8071,S9,Mohini Baria,39,Other,+919596760894,sibalkamya@example.com,Udaipur,Gujarat,354887,"H.No. 973, Chowdhury Zila
Surat-076578",Denim Jacket,Women,Manyavar,XS,White,Cotton,2024-08-13,2,2949.69,0.05,5604.41,280.22,Credit Card,5d1cf7ef-e9d,Shadowfax,69.0,Pending,2024-08-19,2024-08-19,Nagpur,Sikkim,Returned,5.0,Gold,
d29bcc47,4368c626-1,P5446,S8,Chanakya Grover,64,Other,04117882301,indalivig@example.org,Gandhinagar,Odisha,507873,"521, Rama Nagar, Surendranagar Dudhrej-548773",Shirt Dress,Women,FabIndia,XL,Red,Rayon,2024-12-30,2,2801.07,0.09,5097.95,254.9,UPI,72edb1fe-f94,Shadowfax,140.41,In Transit,2025-01-03,2025-01-05,Panipat,Rajasthan,Not Returned,3.3,Platinum,
727bd22d,acf71f4e-1,P5169,S8,Balhaar Thaker,56,Male,9782947336,nchana@example.com,Guwahati,Karnataka,083587,"95
Bandi Marg, Jammu-411278",Choli,Men,W,L,Black,Silk,2024-04-07,1,4586.75,0.28,3302.46,165.12,Credit Card,6fd6e9a4-7c7,Delhivery,101.1,Cancelled,2024-04-12,2024-04-12,Durg,Uttar Pradesh,Not Returned,1.3,Silver,
